rosbagTimestamp,Fx,Fy,Fz,Tx,Ty,Tz
1471539684355201082,612984.0,4459202.0,-22933590.0,-494007.0,58624.0,-8996.0
1471539684362271500,652807.0,4346128.0,-21168385.0,-487336.0,49090.0,-10541.0
1471539684363698101,564516.0,4723578.0,-18540728.0,-491066.0,56429.0,-10001.0
1471539684377720718,705138.0,5047503.0,-17273335.0,-510768.0,42525.0,-10754.0
1471539684378711686,1130174.0,5005013.0,-12078153.0,-427683.0,153080.0,-12862.0
1471539684381935360,1832852.0,5174893.0,-10305537.0,-419368.0,211095.0,-14159.0
1471539684382795189,1924657.0,5496584.0,-10240609.0,-424006.0,241155.0,-16148.0
1471539684399706610,2159722.0,5482939.0,-10158996.0,-368434.0,237066.0,-14903.0
1471539684400735139,3412956.0,5072918.0,-11487606.0,-222644.0,359336.0,-14961.0
1471539684403434666,4119789.0,-2508760.0,-26472870.0,1212359.0,677016.0,-9560.0
1471539684404871931,3171604.0,-7574515.0,-29454808.0,1735074.0,-34049.0,-34750.0
1471539684413374644,-2303815.0,-6772780.0,-26762649.0,1189154.0,-741981.0,-30335.0
1471539684414869274,-2592220.0,-1527288.0,-19105778.0,523120.0,-439973.0,-16052.0
1471539684423397829,-2273544.0,4427317.0,-13616742.0,-74968.0,-97278.0,-15570.0
1471539684424381173,789578.0,5341880.0,-11313862.0,-352439.0,2248.0,-17108.0
1471539684436888634,2812733.0,4919491.0,-10446423.0,-468341.0,223338.0,-15468.0
1471539684437894177,3549123.0,5345672.0,-8837995.0,-464278.0,370614.0,-16245.0
1471539684440381419,4536980.0,6291391.0,-10106471.0,-357867.0,762714.0,-14563.0
1471539684441889767,3360594.0,5977779.0,-10395427.0,-62845.0,490755.0,-18526.0
1471539684459393130,3229394.0,4716060.0,-11122486.0,-158372.0,408624.0,-15067.0
1471539684462823354,5805065.0,3604896.0,-13098992.0,14850.0,564577.0,-15861.0
1471539684463222420,6654037.0,4606397.0,-13701627.0,-52015.0,710809.0,-14695.0
1471539684464789880,5086362.0,6719762.0,-13040511.0,-254565.0,592640.0,-16295.0
1471539684477935636,4037143.0,6875926.0,-11944281.0,-415663.0,567382.0,-16304.0
1471539684479591118,3447698.0,6758023.0,-10747419.0,-525305.0,450655.0,-16021.0
1471539684482779769,4107956.0,6927189.0,-9705237.0,-524036.0,400518.0,-15869.0
1471539684484283941,3927751.0,7202681.0,-9193322.0,-437088.0,373733.0,-16072.0
1471539684497797976,2281970.0,7434929.0,-9088460.0,-416150.0,300913.0,-14877.0
1471539684498792298,1565871.0,7124793.0,-9595218.0,-410605.0,209403.0,-17579.0
1471539684501789623,3088681.0,6922577.0,-11051256.0,-426990.0,191736.0,-15566.0
1471539684502901942,3908533.0,7070733.0,-11607781.0,-438961.0,225279.0,-17242.0
1471539684519308192,4294586.0,6833949.0,-11556952.0,-442822.0,303763.0,-15708.0
1471539684520772231,3757523.0,6511379.0,-11313071.0,-410519.0,337912.0,-17036.0
1471539684523332525,3148952.0,6125513.0,-10635421.0,-359410.0,329864.0,-16009.0
1471539684524779653,2902350.0,5249889.0,-9784937.0,-293076.0,318350.0,-16526.0
1471539684533799940,2459410.0,4155309.0,-9206952.0,-241885.0,288537.0,-18099.0
1471539684534799412,1815857.0,3031779.0,-8704426.0,-166533.0,241178.0,-18114.0
1471539684542303909,1075707.0,2296107.0,-8743573.0,-87487.0,179906.0,-15176.0
1471539684544302562,1054697.0,1804046.0,-9330853.0,-24267.0,131634.0,-16050.0
1471539684557294906,1243853.0,1319804.0,-9776527.0,8356.0,127485.0,-14106.0
1471539684558293962,1754342.0,940294.0,-10658265.0,100636.0,176060.0,-15174.0
1471539684562814989,1652561.0,808609.0,-10556770.0,139608.0,145261.0,-15231.0
1471539684564291215,1292124.0,939427.0,-10026855.0,111095.0,108706.0,-16805.0
1471539684586801218,896726.0,989105.0,-8369473.0,39231.0,95244.0,-13867.0
1471539684589132475,586168.0,1096226.0,-8092036.0,-12908.0,97480.0,-13928.0
1471539684590743148,416651.0,969865.0,-7796391.0,-22135.0,93558.0,-12594.0
1471539684592949550,233042.0,777844.0,-7752877.0,-23470.0,81889.0,-12569.0
1471539684594147011,133390.0,662135.0,-7966407.0,-19988.0,74356.0,-12351.0
1471539684595159701,218915.0,343807.0,-8252804.0,-15099.0,63851.0,-13477.0
1471539684602681536,-70133.0,237802.0,-8051329.0,-15468.0,-5797.0,-14453.0
1471539684603654303,5476.0,416608.0,-8235318.0,-18072.0,7769.0,-15203.0
1471539684617184617,-43530.0,591233.0,-8131258.0,-8568.0,-91.0,-12944.0
1471539684618179699,-113422.0,723869.0,-7804877.0,-3389.0,-18612.0,-13091.0
1471539684620665649,-524561.0,711360.0,-7401796.0,9487.0,-43179.0,-12721.0
1471539684622200702,-946875.0,478863.0,-6880434.0,8477.0,-74408.0,-14614.0
1471539684639686573,-1269166.0,329745.0,-6648449.0,2578.0,-111930.0,-12877.0
1471539684640692868,-1555804.0,213431.0,-6708205.0,-2803.0,-135444.0,-11837.0
1471539684643677943,-1421690.0,-10135.0,-6888965.0,8205.0,-150719.0,-13814.0
1471539684645112602,-1383063.0,-339253.0,-7076215.0,31379.0,-153878.0,-13742.0
1471539684653653431,-1621791.0,-559505.0,-7225547.0,63011.0,-165176.0,-13069.0
1471539684654644170,-1928974.0,-903631.0,-7198306.0,110235.0,-176915.0,-13519.0
1471539684669682224,-2057741.0,-1252806.0,-7027297.0,150124.0,-185054.0,-14761.0
1471539684671134751,-2019751.0,-1571003.0,-6719749.0,191786.0,-187106.0,-12164.0
1471539684677149506,-2012005.0,-1780419.0,-6587081.0,223702.0,-189674.0,-11715.0
1471539684678189427,-2007683.0,-1685453.0,-6552141.0,227332.0,-192527.0,-12534.0
1471539684681154271,-2138549.0,-1492299.0,-6693697.0,219766.0,-188156.0,-11710.0
1471539684682688363,-2050274.0,-1314996.0,-6897802.0,181410.0,-183217.0,-12002.0
1471539684699285702,-1769083.0,-1199683.0,-7462434.0,135184.0,-169185.0,-14255.0
1471539684700790019,-1666366.0,-1164112.0,-7531016.0,115998.0,-156216.0,-14933.0
1471539684703309694,-1531701.0,-1192652.0,-7639677.0,108416.0,-149258.0,-14770.0
1471539684704773294,-1651795.0,-1194182.0,-7601582.0,94672.0,-127072.0,-13498.0
1471539684713307030,-1626533.0,-1058954.0,-7458698.0,81495.0,-104351.0,-13041.0
1471539684714781699,-1515026.0,-849635.0,-7568990.0,57047.0,-62582.0,-13255.0
1471539684724442237,-1342242.0,-794495.0,-7538939.0,50466.0,-37208.0,-13471.0
1471539684725468666,-1141154.0,-646693.0,-7861280.0,27926.0,-22546.0,-13847.0
1471539684736787464,-939998.0,-683129.0,-7867600.0,26454.0,-9747.0,-12286.0
1471539684738272245,-754050.0,-574824.0,-8153127.0,9548.0,88.0,-15059.0
1471539684740921172,-751153.0,-351777.0,-7887819.0,-19819.0,-16147.0,-14050.0
1471539684742945652,-1011183.0,-187441.0,-7949745.0,-35315.0,-16172.0,-14838.0
1471539684759838221,-959858.0,-402447.0,-7463864.0,-75084.0,-20253.0,-14843.0
1471539684761327599,-1062710.0,-112599.0,-7056010.0,-103818.0,-20741.0,-15063.0
1471539684763913313,-929708.0,435425.0,-5618381.0,-218280.0,6840.0,-12600.0
1471539684765327057,-917043.0,600167.0,-5113862.0,-228749.0,18251.0,-12357.0
1471539684770324864,-868677.0,327215.0,-5239615.0,-190108.0,31144.0,-11908.0
1471539684778474734,-817185.0,234258.0,-5811992.0,-120717.0,46619.0,-11353.0
1471539684779503728,-501222.0,-442500.0,-8106262.0,15055.0,76079.0,-12893.0
1471539684793476659,-311698.0,-1213261.0,-8551818.0,52736.0,78379.0,-13437.0
1471539684794483527,-284837.0,-1226761.0,-8770863.0,61304.0,75976.0,-14044.0
1471539684797185022,-486370.0,-1138370.0,-8804714.0,63451.0,70458.0,-12513.0
1471539684798609246,-535495.0,-663167.0,-8757875.0,28554.0,74324.0,-12380.0
1471539684815475574,-399538.0,-315715.0,-8785689.0,-4016.0,79599.0,-13664.0
1471539684816476906,-375989.0,-323283.0,-8537818.0,-469.0,87374.0,-12438.0
1471539684819704561,-417198.0,-278526.0,-8462431.0,-2459.0,82061.0,-14031.0
1471539684823695099,-476521.0,-363846.0,-8535878.0,1393.0,84227.0,-12477.0
1471539684829038331,-437614.0,-386159.0,-8644793.0,-32.0,85899.0,-11566.0
1471539684830479674,-192965.0,-234026.0,-8794122.0,-1541.0,88106.0,-11289.0
1471539684838482769,-175628.0,-220509.0,-8864921.0,-3813.0,89297.0,-12792.0
1471539684839490000,-275695.0,-188913.0,-8827164.0,-2303.0,85449.0,-12857.0
1471539684853057743,-357317.0,-142109.0,-8826964.0,-1805.0,86437.0,-12143.0
1471539684854564450,-295499.0,-200632.0,-8683861.0,-2507.0,87154.0,-11443.0
1471539684857328932,-274728.0,-236446.0,-8575630.0,-2966.0,86907.0,-11521.0
1471539684859305757,-376080.0,-347522.0,-8538033.0,-761.0,87367.0,-11642.0
1471539684875608206,-437784.0,-314304.0,-8572273.0,-1633.0,84471.0,-11606.0
1471539684877075815,-417239.0,-277780.0,-8681154.0,-1121.0,84234.0,-11493.0
1471539684879789936,-336636.0,-323001.0,-8717992.0,-1592.0,86146.0,-12215.0
1471539684881349912,-317913.0,-334181.0,-8753333.0,-2939.0,86614.0,-12955.0
1471539684889069854,-315715.0,-359397.0,-8790315.0,-759.0,85165.0,-12124.0
1471539684890057665,-295696.0,-249373.0,-8755201.0,-1858.0,86407.0,-12159.0
1471539684898566374,-276403.0,-163893.0,-8683600.0,-4499.0,86915.0,-11413.0
1471539684899548406,-335797.0,-202924.0,-8646573.0,-2588.0,84738.0,-11471.0
1471539684912566923,-376646.0,-252312.0,-8609149.0,-2029.0,84483.0,-12322.0
1471539684913545301,-356638.0,-262623.0,-8646986.0,-2111.0,87141.0,-10727.0
1471539684921334142,-376015.0,-301311.0,-8682020.0,-1360.0,83745.0,-10663.0
1471539684921752840,-335447.0,-396439.0,-8753874.0,-17.0,84676.0,-12168.0
1471539684934510015,-357122.0,-384346.0,-8789880.0,-1106.0,85641.0,-11363.0
1471539684935511099,-377316.0,-323407.0,-8754045.0,-396.0,87357.0,-12236.0
1471539684944033860,-376101.0,-276249.0,-8646067.0,-1072.0,85205.0,-11513.0
1471539684945032016,-355902.0,-287885.0,-8645734.0,-1202.0,84956.0,-12285.0
1471539684948990847,-356807.0,-311606.0,-8573509.0,-2748.0,85675.0,-11557.0
1471539684950004999,-315322.0,-261914.0,-8647636.0,-2058.0,86658.0,-10692.0
1471539684958520928,-315231.0,-237674.0,-8647420.0,-1765.0,86665.0,-11488.0
1471539684960043875,-335252.0,-226860.0,-8683491.0,-1631.0,85460.0,-10661.0
1471539684972502330,-317271.0,-262845.0,-8753253.0,-3286.0,84460.0,-12926.0
1471539684974400158,-317081.0,-285136.0,-8718696.0,-2339.0,88088.0,-12225.0
1471539684979937035,-336262.0,-275083.0,-8682390.0,-2236.0,85439.0,-11445.0
1471539684980506209,-375176.0,-323802.0,-8610258.0,785.0,86648.0,-12370.0
1471539684995550087,-417041.0,-349877.0,-8608858.0,-806.0,84943.0,-11568.0
1471539684997571023,-398122.0,-312315.0,-8572859.0,-2802.0,86158.0,-11592.0
1471539684999872139,-355075.0,-288142.0,-8647265.0,-1182.0,84964.0,-9909.0
1471539685001377558,-335804.0,-273956.0,-8683355.0,-991.0,87620.0,-11485.0
1471539685009141602,-314509.0,-262433.0,-8720076.0,-804.0,85933.0,-10624.0
1471539685010620915,-295964.0,-272790.0,-8719679.0,-2155.0,87854.0,-11417.0
1471539685018126654,-293570.0,-249264.0,-8685321.0,-625.0,87152.0,-9870.0
1471539685019617733,-334241.0,-299475.0,-8683635.0,-61.0,85444.0,-10668.0
1471539685032625502,-376279.0,-275426.0,-8610329.0,-1077.0,86659.0,-11567.0
1471539685033610569,-376370.0,-299666.0,-8610545.0,-1369.0,86652.0,-10771.0
1471539685043826219,-376921.0,-346762.0,-8610409.0,-730.0,88813.0,-11595.0
1471539685044873911,-376744.0,-347584.0,-8646147.0,-725.0,87359.0,-11541.0
1471539685055611113,-376566.0,-348407.0,-8681884.0,-720.0,85905.0,-11487.0
1471539685056632539,-335895.0,-298196.0,-8683571.0,-1284.0,87614.0,-10689.0
1471539685059791288,-294946.0,-274373.0,-8683040.0,-2183.0,84956.0,-11410.0
1471539685060885325,-356460.0,-263446.0,-8682723.0,-2107.0,85688.0,-10672.0
1471539685069120196,-336897.0,-275386.0,-8645688.0,-3486.0,84711.0,-11459.0
1471539685070158046,-315958.0,-262218.0,-8610933.0,-3307.0,85930.0,-10705.0
1471539685086638487,-355253.0,-287320.0,-8611528.0,-1186.0,86418.0,-9963.0
1471539685087568511,-355713.0,-310176.0,-8611177.0,-254.0,88585.0,-11584.0
1471539685100576655,-355358.0,-311821.0,-8682652.0,-245.0,85678.0,-11475.0
1471539685101590990,-355449.0,-336061.0,-8682867.0,-537.0,85671.0,-10679.0
1471539685104577188,-375931.0,-348103.0,-8718587.0,529.0,86633.0,-11473.0
1471539685105559862,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539685115582154,-378220.0,-347128.0,-8681820.0,-1943.0,88076.0,-11508.0
1471539685116575488,-357647.0,-310846.0,-8645885.0,-2717.0,87120.0,-11511.0
1471539685119638315,-336334.0,-249758.0,-8575529.0,-3183.0,87633.0,-9987.0
1471539685120859454,-336439.0,-274260.0,-8646653.0,-2241.0,86892.0,-11499.0
1471539685138061256,-335804.0,-273956.0,-8683355.0,-991.0,87620.0,-11485.0
1471539685139574940,-335804.0,-273956.0,-8683355.0,-991.0,87620.0,-11485.0
1471539685144280595,-335717.0,-299019.0,-8719308.0,-1279.0,86160.0,-10635.0
1471539685145733662,-355358.0,-311821.0,-8682652.0,-245.0,85678.0,-11475.0
1471539685152584484,-357647.0,-310846.0,-8645885.0,-2717.0,87120.0,-11511.0
1471539685154055012,-355535.0,-310999.0,-8646914.0,-249.0,87131.0,-11530.0
1471539685159077049,-355535.0,-310999.0,-8646914.0,-249.0,87131.0,-11530.0
1471539685160564620,-335231.0,-298134.0,-8575457.0,-1320.0,87623.0,-10790.0
1471539685175566529,-377846.0,-299209.0,-8646218.0,-2587.0,87369.0,-10738.0
1471539685176579540,-336262.0,-275083.0,-8682390.0,-2236.0,85439.0,-11445.0
1471539685179792890,-336353.0,-299322.0,-8682606.0,-2529.0,85432.0,-10649.0
1471539685180863550,-336439.0,-274260.0,-8646653.0,-2241.0,86892.0,-11499.0
1471539685198064681,-356638.0,-262623.0,-8646986.0,-2111.0,87141.0,-10727.0
1471539685199068545,-356538.0,-288189.0,-8609032.0,-2451.0,84228.0,-12299.0
1471539685202312126,-357647.0,-310846.0,-8645885.0,-2717.0,87120.0,-11511.0
1471539685203794711,-357647.0,-310846.0,-8645885.0,-2717.0,87120.0,-11511.0
1471539685213063379,-355535.0,-310999.0,-8646914.0,-249.0,87131.0,-11530.0
1471539685216920316,-356834.0,-311365.0,-8718325.0,-1462.0,86395.0,-11443.0
1471539685219182723,-336262.0,-275083.0,-8682390.0,-2236.0,85439.0,-11445.0
1471539685220192323,-357012.0,-310542.0,-8682588.0,-1467.0,87848.0,-11497.0
1471539685235193960,-357734.0,-285783.0,-8609932.0,-2429.0,88580.0,-12361.0
1471539685236699983,-336439.0,-274260.0,-8646653.0,-2241.0,86892.0,-11499.0
1471539685240900220,-336897.0,-275386.0,-8645688.0,-3486.0,84711.0,-11459.0
1471539685241399057,-356638.0,-262623.0,-8646986.0,-2111.0,87141.0,-10727.0
1471539685258301177,-354440.0,-287839.0,-8683967.0,68.0,85692.0,-9895.0
1471539685259785166,-335054.0,-298957.0,-8611195.0,-1316.0,86169.0,-10736.0
1471539685263074519,-357103.0,-334782.0,-8682803.0,-1760.0,87842.0,-10701.0
1471539685264631383,-355816.0,-312948.0,-8681687.0,-1489.0,83496.0,-11435.0
1471539685280894678,-355902.0,-287885.0,-8645734.0,-1202.0,84956.0,-12285.0
1471539685281918529,-356460.0,-263446.0,-8682723.0,-2107.0,85688.0,-10672.0
1471539685284388593,-334963.0,-274717.0,-8610979.0,-1023.0,86175.0,-11532.0
1471539685285361527,-356460.0,-263446.0,-8682723.0,-2107.0,85688.0,-10672.0
1471539685304002043,-335804.0,-273956.0,-8683355.0,-991.0,87620.0,-11485.0
1471539685305353455,-356834.0,-311365.0,-8718325.0,-1462.0,86395.0,-11443.0
1471539685307860471,-334150.0,-275236.0,-8683419.0,231.0,85450.0,-11464.0
1471539685308859689,-335804.0,-273956.0,-8683355.0,-991.0,87620.0,-11485.0
1471539685317859149,-356921.0,-286302.0,-8682372.0,-1174.0,87855.0,-12293.0
1471539685319536010,-334877.0,-299779.0,-8646932.0,-1311.0,84715.0,-10682.0
1471539685322644912,-356361.0,-289012.0,-8644769.0,-2446.0,82774.0,-12245.0
1471539685323597219,-334877.0,-299779.0,-8646932.0,-1311.0,84715.0,-10682.0
1471539685331873558,-336439.0,-274260.0,-8646653.0,-2241.0,86892.0,-11499.0
1471539685333320718,-336811.0,-300449.0,-8681641.0,-3774.0,83251.0,-10609.0
1471539685341356563,-334785.0,-275539.0,-8646717.0,-1018.0,84722.0,-11478.0
1471539685342418726,-316063.0,-286719.0,-8682057.0,-2366.0,85190.0,-12217.0
1471539685345034005,-336262.0,-275083.0,-8682390.0,-2236.0,85439.0,-11445.0
1471539685355848239,-357292.0,-312491.0,-8717360.0,-2707.0,84213.0,-11402.0
1471539685363907451,-376370.0,-299666.0,-8610545.0,-1369.0,86652.0,-10771.0
1471539685364850918,-354807.0,-264725.0,-8682787.0,-884.0,83517.0,-10651.0
1471539685386382780,-355725.0,-288708.0,-8681471.0,-1197.0,83502.0,-12231.0
1471539685387378918,-337003.0,-299888.0,-8716812.0,-2544.0,83970.0,-12971.0
1471539685390023203,-336084.0,-275905.0,-8718128.0,-2232.0,83985.0,-11391.0
1471539685390593046,-357379.0,-287428.0,-8681407.0,-2419.0,85673.0,-12252.0
1471539685392402536,-336262.0,-275083.0,-8682390.0,-2236.0,85439.0,-11445.0
1471539685393865926,-357556.0,-286606.0,-8645670.0,-2424.0,87127.0,-12307.0
1471539685398895035,-355535.0,-310999.0,-8646914.0,-249.0,87131.0,-11530.0
1471539685400900637,-357470.0,-311668.0,-8681623.0,-2712.0,85666.0,-11456.0
1471539685415405149,-357470.0,-311668.0,-8681623.0,-2712.0,85666.0,-11456.0
1471539685416902433,-355816.0,-312948.0,-8681687.0,-1489.0,83496.0,-11435.0
1471539685419570197,-357470.0,-311668.0,-8681623.0,-2712.0,85666.0,-11456.0
1471539685421030529,-357201.0,-288251.0,-8717145.0,-2415.0,84219.0,-12198.0
1471539685437882217,-336353.0,-299322.0,-8682606.0,-2529.0,85432.0,-10649.0
1471539685438902434,-377846.0,-299209.0,-8646218.0,-2587.0,87369.0,-10738.0
1471539685442064526,-377577.0,-275792.0,-8681740.0,-2290.0,85922.0,-11480.0
1471539685443595456,-334785.0,-275539.0,-8646717.0,-1018.0,84722.0,-11478.0
1471539685451884081,-315145.0,-262737.0,-8683373.0,-2053.0,85205.0,-10637.0
1471539685452884648,-336262.0,-275083.0,-8682390.0,-2236.0,85439.0,-11445.0
1471539685461906676,-355535.0,-310999.0,-8646914.0,-249.0,87131.0,-11530.0
1471539685462891243,-336353.0,-299322.0,-8682606.0,-2529.0,85432.0,-10649.0
1471539685475388790,-336720.0,-276209.0,-8681425.0,-3481.0,83257.0,-11405.0
1471539685476881523,-377577.0,-275792.0,-8681740.0,-2290.0,85922.0,-11480.0
1471539685479577547,-334608.0,-276362.0,-8682454.0,-1014.0,83268.0,-11424.0
1471539685483052067,-357647.0,-310846.0,-8645885.0,-2717.0,87120.0,-11511.0
1471539685497879193,-357470.0,-311668.0,-8681623.0,-2712.0,85666.0,-11456.0
1471539685499383204,-336262.0,-275083.0,-8682390.0,-2236.0,85439.0,-11445.0
1471539685503102223,-334785.0,-275539.0,-8646717.0,-1018.0,84722.0,-11478.0
1471539685504062813,-357379.0,-287428.0,-8681407.0,-2419.0,85673.0,-12252.0
1471539685511891128,-355639.0,-313770.0,-8717424.0,-1485.0,82042.0,-11381.0
1471539685512901838,-336542.0,-277032.0,-8717163.0,-3476.0,81804.0,-11350.0
1471539685521421249,-335244.0,-276666.0,-8645752.0,-2263.0,82540.0,-11437.0
1471539685522439244,-336720.0,-276209.0,-8681425.0,-3481.0,83257.0,-11405.0
1471539685535406808,-336262.0,-275083.0,-8682390.0,-2236.0,85439.0,-11445.0
1471539685536882302,-355902.0,-287885.0,-8645734.0,-1202.0,84956.0,-12285.0
1471539685542112323,-336811.0,-300449.0,-8681641.0,-3774.0,83251.0,-10609.0
1471539685542615657,-334699.0,-300602.0,-8682670.0,-1306.0,83262.0,-10628.0
1471539685558016676,-336084.0,-275905.0,-8718128.0,-2232.0,83985.0,-11391.0
1471539685558996595,-357647.0,-310846.0,-8645885.0,-2717.0,87120.0,-11511.0
1471539685562271062,-377210.0,-298905.0,-8682921.0,-1338.0,88097.0,-10724.0
1471539685563223280,-353973.0,-336518.0,-8647194.0,681.0,84954.0,-10712.0
1471539685572685228,-336439.0,-274260.0,-8646653.0,-2241.0,86892.0,-11499.0
1471539685573986300,-355535.0,-310999.0,-8646914.0,-249.0,87131.0,-11530.0
1471539685581247995,-357647.0,-310846.0,-8645885.0,-2717.0,87120.0,-11511.0
1471539685582503133,-355535.0,-310999.0,-8646914.0,-249.0,87131.0,-11530.0
1471539685595251727,-356171.0,-311302.0,-8610212.0,-1499.0,86403.0,-11543.0
1471539685596738521,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539685600088239,-334418.0,-298653.0,-8647897.0,-66.0,86897.0,-10722.0
1471539685601420492,-356171.0,-311302.0,-8610212.0,-1499.0,86403.0,-11543.0
1471539685618221291,-334241.0,-299475.0,-8683635.0,-61.0,85444.0,-10668.0
1471539685619243053,-354349.0,-263599.0,-8683752.0,361.0,85699.0,-10691.0
1471539685623744067,-357470.0,-311668.0,-8681623.0,-2712.0,85666.0,-11456.0
1471539685624930883,-334327.0,-274413.0,-8647682.0,226.0,86904.0,-11518.0
1471539685640778771,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539685642225695,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539685644238540,-376653.0,-323345.0,-8645931.0,-432.0,87365.0,-12337.0
1471539685645713458,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539685655269427,-355358.0,-311821.0,-8682652.0,-245.0,85678.0,-11475.0
